ssvid,shipname_norm,imo,callsign,vessel_class,flag,length_m,tonnage_gt,engine_power,hours,fishing_hours,hours_HS,fishing_hours_HS,gfw_owner,gfw_owner_address,gfw_owner_flag,,owner,owner_source,corporate_actor,corporate_actor_source,main_company,main_company_flag,subsidiaries_and_affiliates,main_company_and_subsidiaries_source,remarks
431501170,KAIENMARU33,NA,NA,drifting_longlines,JPN,16.12,96.63,139.76,1527.23,520.57,228.5,97.15,OSAMU UMAZUME,NA,JPN,TRUE,"Umazume,Osamu",WCPFC,SANKO BUSSAN (PNG) LIMITED,http://www.hoovers.com/company-information/cs/company-profile.sanko_bussan_coltd.25776efc793d35e3.html  http://www.sankobussan.com/  http://fis.com/fis/companies/details.asp?l=e&filterby=companies&letter=s&page=1&company_id=100536&country_id=jp,"SANKO BUSSAN CO.,LTD",JPN,"Main Company: SANKO BUSSAN CO.,LTD",http://fis.com/fis/companies/details.asp?l=e&filterby=companies&letter=s&page=1&company_id=100536&country_id=jp,OSAMU UMAZUME is the Director of SANKO BUSSAN (PNG) LIMITED in hoovers link but address differs cannot be confirmed (http://www.hoovers.com/company-information/cs/company-profile.sanko_bussan_(png)_limited.03fe1c99e44c1c82.html): Vessel Name: Checked with Marine Traffic
440705000,ORYONG711,8709107,DTFS,drifting_longlines,KOR,51.96,422.72,891.9,7914.1,6548.8,7853.6,6548.8,SAJO INDUSTRIES,"(MR.GAP-SOOK, LEE) #157, 2GA, CHOOGJEONG-RO, SEODAEMUN-GU, SEOUL, KOREA",KOR,TRUE,"SAJO INDUSTRIES CO., LTD.",WCPFC,"SAJO INDUSTRIES CO., LTD.",http://www.fis.com/fis/companies/details.asp?l=e&company_id=48048,Sajo Group,KOR,Subsidiary: Dongah Argentina SA   Branches:Sajo America Inc.,http://substandard.sub.jp/sajo_g_green.pdf   http://www.fis.com/fis/companies/details.asp?l=e&company_id=48048,NA
416001355,SHINSHYANGYIH6,NA,BJ3591,drifting_longlines,TWN,25.16,95.26,559.5,6801.91,4205.62,5635.8,4205.3,CHERN MUH YAN,"NO.9-6, MATOU LANE, SU-AO TOWNSHIP, YILAN COUNTY 270, TAIWAN",TWN,TRUE,"CHERN, MUH YAN",GFW,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
412440432,FUYUANYU57,NA,BVBQ6,tuna_purse_seines,CHN,46.41,1037,819.67,5672.97,1535.49,4418.4,1474.39,OCEAN STAR FUJIAN PELAGIC FISH,"DONGGUCUN, XIBUZHEN, DONGSHAN XIAN, FUJIAN, CHINA.",CHN,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
417000403,DINUKA6,NA,NA,drifting_longlines,LKA,18.25,45.64,273.97,2188.5,846.34,1748.17,792.88,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
416002218,JINMANFU,NA,BK6978,drifting_longlines,TWN,21.52,49.32,406.57,3010.49,1204.93,2647.87,1166.3,HONG YAO JHANG,"NO.1, HEPING RD., LIUQIU TOWNSHIP, PINGTUNG COUNTY 929, TAIWAN (R.O.C.)",TWN,TRUE,"HONG, YAO-JHANG",WCPFC,Kuniyoshi Fishing Company,https://www.facebook.com/pages/Kuniyoshi-Fishing-Company/194093154104185?rf=431019143673424  https://okedyulabeluu.typepad.com/okedyulabeluu/2006/04/palaus_offshore.html https://books.google.com/books?id=ZmjdCwAAQBAJ&pg=PA108&lpg=PA108&dq=Kuniyoshi+Fishing+Company&source=bl&ots=_xcILjzYPZ&sig=ACfU3U042D0azilCJTzpEE1xjyQYdjxj3A&hl=en&sa=X&ved=2ahUKEwiKvsPHmJTjAhXmqFkKHaQOBy0Q6AEwEHoECAkQAQ#v=onepage&q=Kuniyoshi%20Fishing%20Company&f=false  https://www.wcpfc.int/node/14754  https://www.wcpfc.int/node/14645,Kuniyoshi Fishing Company,PLW,NA,NA,referred to as a joint venture but there is no open source paper trail to tell who this company is a joint venture with
412440434,FUYUANYU59,NA,88059,tuna_purse_seines,CHN,57,1037,1010.36,5479.48,1549.18,3438.89,1479.71,OCEAN STAR FUJIAN PELAGIC FISH,"DONGGUCUN, XIBUZHEN, DONGSHAN XIAN, FUJIAN, CHINA.",CHN,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
416165700,HUNGJUNG101,9108960,BI2479,drifting_longlines,TWN,57,718,872.77,1843.63,288.3,135.79,23.44,CHANG YU FISHERIES,"76, YANPING STREET, GUSHAN DISTRICT, KAOHSIUNG CITY, 80442, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"Chang Yu Fishery Co., Ltd",CCSBT,"Chang Yu Fishery Co., Ltd",http://www.hoovers.com/company-information/cs/company-profile.chang_yu_fishery_co_ltd.df2f2d97a5464501.html,"Chang Yu Fishery Co., Ltd",TWN,NA,NA,Only one source for this corporate actor
412695660,XINSHIJI81,8670045,BZVY4,drifting_longlines,CHN,51.55,634,817.76,6906.21,4008.56,5585.19,3524.79,ZHEJIANG OCEAN FAMILY,"27TH FLOOR, KAISES COMMERCIAL CENTER, 11, QINGCHUN LU, SHANGCHENG QU, HANGZHOU, ZHEJIANG, 310009, CHINA.",CHN,TRUE,"Zhejiang Ocean Family Co., Ltd.",IATTC,"Zhejiang Ocean Family Co., Ltd.",http://www.zheyu.cn/en/about_n.asp,"Wanxiang Sannong Group Co., Ltd.",CHN,"Invested by Wanxiang Sannong Group Co., Ltd.",http://www.hoovers.com/company-information/cs/company-profile.zhejiang_ocean_family_coltd.841991b81cd9aaac.html   http://www.fis.com/fis/companies/details.asp?l=e&filterby=products&product_id=1307&page=1&company_id=140553&country_id=cn,Vessel Name: Checked with Marine Traffic
416004772,RUEYCHIENTSAI168,8780955,BJ5108,drifting_longlines,TWN,23.9,99.37,573.17,8496.23,5628.28,5110.24,3613.7,CHEN C W,"49-68, XINGDONG ROAD, DONGGANG TOWNSHIP, PINGTUNG COUNTY, 92841, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,CHEN C-W (EFFECTIVE 2014-07-01) IMO COMPANY NUMBER 4232726 NATIONALITY OF REGISTRATION CHINESE TAIPEI,GFW,CHIEN-WEN CHEN,https://world-ships.com/company/b40dd9bba4b929c5f9e5bd06cf498c49#.XCa4Ls9Kjwc,NA,NA,NA,NA,World ships link found for owner name but not a corporate actor
416000978,DERYUHSHENG,NA,BK7143,drifting_longlines,TWN,21.38,42.19,427.46,4091,3076.52,3843.52,3040.73,LIN AN RUI,"NO.4, FUYU 5TH RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 92845, TAIWAN",TWN,TRUE,"LIN, AN-RUI",GFW,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
431603270,HICHIHUKUJINMARU,NA,NA,drifting_longlines,JPN,28.02,114.76,513.65,2829.79,1199.27,1146.3,710.7,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Vessel Name: Checked with Marine Traffic
412671890,ZHOUYU806,NA,NA,squid_jigger,CHN,40.85,277,693.72,4918.99,1263.42,4571.74,1263.42,CHINA AQUATIC PRODUCTS,"1, XINGHAI LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"CHINA AQUATIC PRODUCTS (EFFECTIVE 1990-12-25) IMO COMPANY NUMBER 4231025 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,CAPPMA - China Aquatic Products Processing & Marketing Association,http://fis.com/fis/companies/details.asp?l=e&filterby=companies&company=CAPPMA&page=1&company_id=129215&country_id=  https://www.seafoodsource.com/supplier-directory/China-Aquatic-Products-Processing-Marketing-Association-CAPPMA,CAPPMA China Aquatic Products Processing & Marketing Association,CHN,NA,NA,NA
431704070,HOUSHINMARU58,NA,NA,drifting_longlines,JPN,48,411.26,387.76,8038.82,4798.49,3161.37,1736.96,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
416002499,GUANWANG21,8780773,BJ4815,drifting_longlines,TWN,29.7,98,484.9,7302.35,5346.89,3550.46,2458.38,HUNG L H,"NO.116-10, JHONGSHAN RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 928, TAIWAN",TWN,TRUE,HUNG LI HUI,WCPFC,"JIN JAAN SHYANG FISHERY CO., LTD",Address matched from https://www.ccsbt.org/en/vessel/17003 and   https://www.wcpfc.int/node/16812  https://world-ships.com/company/a4b282e6ffa097e319473e6d2532192d#.XPa_5dNKjaY  http://www.hoovers.com/company-information/cs/company-profile.jin_jaan_shyang_fishery_co_ltd.4f6c29e39a1f5c63.html,"JIN JAAN SHYANG FISHERY CO., LTD",TWN,NA,NA,NA
440964000,SEOLIM302,7417757,6MPQ,squid_jigger,KOR,52.87,449.91,992,4836.34,1408.67,3438.27,1034.56,SEO LIM FISHERIES,"ROOM 502, 35, NAMPO-DONG 1-GA, JUNG-GU, BUSAN, 600-041, SOUTH KOREA.",KOR,TRUE,"SEO LIM FISHERIES - PUSAN, SOUTH KOREA",maritime connector,SEO LIM FISHERIES CO LTD,https://world-ships.net/company/d4e91bcad362da076f0f9f1773438474#.XCFsqM9Khn4  http://www.maritime-database.com/company.php?cid=263735  http://www.hoovers.com/company-information/cs/company-profile.seo_lim_fisher_coltd.f4055ec5cd4f8144.html,SEO LIM FISHERIES CO LTD,KOR,NA,NA,Hoovers link does not match address but is in the sme city
416000275,JINJAANSHYANG37,NA,BK7436,drifting_longlines,TWN,22.1,49.82,447.6,4472.83,1545.58,3762.32,1532.21,HORNG GWO SHENQ,"36, REN'AI ROAD, LIUQIU TOWNSHIP, PINGTUNG COUNTY, 92942, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"HORNG, GWO-SHENQ",GFW,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
441074000,DONGHAE101,NA,6NBN,squid_jigger,KOR,49.87,541.35,956.84,4849.54,1372.3,3426.55,1072.72,CHANG JIN TRADING,"652-2, NAMBUMIN 1-DONG, SEO-GU, BUSAN, 602-801, SOUTH KOREA.",KOR,TRUE,CHANG JIN TRADING,maritime connector,CHANG JIN TRADING CO LTD,http://www.hoovers.com/company-information/cs/company-profile.chang_jin_trading_co_ltd.501a67f26743dd68.html   http://maritime-database.com/company.php?cid=285311   https://world-ships.net/company/6815879df84c47939412dd8e2e39cc5f,"Chang Jin Trading Co., Ltd",KOR,NA,NA,NA
111451313,111451313,NA,NA,drifting_longlines,NA,33.67,226.15,506.17,2412.68,1118.37,2412.68,1118.37,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
316003446,VIKINGTIDE,NA,CFG7509,other_purse_seines,CAN,24.15,115,285.49,8649.79,1612.13,551.14,526.27,NA,NA,NA,FALSE,LEADER FISHING LTD.,Government of Canada,LEADER FISHING LTD.,http://www.hoovers.com/company-information/cs/company-profile.leader_fishing_ltd.a6cb059f1d4f1c8d.html  https://world-ships.com/company/3d02c3c805f2d0ba3bf827c91b20bf8c#.XPMeBVNKhn4,LEADER FISHING LTD.,CAN,NA,NA,NA
250001676,DUNBOY,9147564,EIGS4,set_longlines,IRL,34.5,338,735,4807.39,2245.72,371.89,204.63,CASTLETOWN FISHERIES,NA,IRL,TRUE,CASTLETOWN FISHERIES LTD (EFFECTIVE 2009) IMO COMPANY NUMBER 5180296 NATIONALITY OF REGISTRATION IRISH REPUBLIC,GFW,CASTLETOWN FISHERIES LTD,http://www.hoovers.com/company-information/cs/company-profile.castletown_fisheries.dd812955d9a09fe4.html  https://companycheck.co.uk/company/IE393083/CASTLETOWN-FISHERIES-LIMITED/companies-house-data,CASTLETOWN FISHERIES LTD,GBR,NA,NA,NA
412420229,HONGRUN3,8776875,BZ1UV,squid_jigger,CHN,48.59,457,743.04,8060.17,2502.23,7948.86,2502.23,ZHOUSHAN HONGRUN OCEAN,"SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"ZHOUSHAN HONGRUN OCEAN (EFFECTIVE 2010-06-10) IMO COMPANY NUMBER 4231246 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,ZHOUSHAN HONGRUN OCEAN FISHERIES CO LTD,https://panjiva.com/Zhoushan-Hongrun-Ocean-Fisheries-Co-Ltd/34833791 http://www.chaojixinxi.com/waimaogongsi/show.php?id=301818  https://world-ships.com/company/9aa7b4818436dadc9d94e7bcc191afba#.XAHzIpNKjwc   http://www.hoovers.com/company-information/cs/company-profile.zhoushan_hongrun_blue-waters_fishery_coltd.3ac7fb786cedbe1e.html    http://www.hoovers.com/company-information/company-search.html?term=zhoushan%20hongrun,"Zhoushan Hongrun Ocean Fisheries Co., Ltd",CHN,NA,NA,Zhoushan Hongrun is found as a shipping and fishing and research company according to hoovers (?) Vessel Name: Checked with Marine Traffic
412420793,XINSHIJI202,9663582,BZ2VS,drifting_longlines,CHN,38.52,396,771.08,8510.88,5465.12,8510.88,5465.12,ZHEJIANG OCEAN FISHERIES GROUP,"11, QINGCHUN LU, SHANGCHENG QU, HANGZHOU, ZHEJIANG, CHINA.",CHN,TRUE,"Zhoushan Pacific Tuna Pelagic Fishery Co., LTD",IATTC,"Zhoushan Pacific Tuna Pelagic Fishery Co., LTD",https://world-ships.net/company/90570dfa8abfe97b4cbdb0f9c81e1e39#.W2OlndhKgWo,"Wanxiang Sannong Group Co., Ltd.",CHN,"Sister group with Zhejiang Ocean Family which is Invested by Wanxiang Sannong Group Co., Ltd.",https://www.researchgate.net/profile/Liam_Campling/publication/322593843_The_Tuna_Longline_Industry_in_the_Western_and_Central_Pacific_Ocean_and_its_Market_Dynamics/links/5a61cb894585158bca4a1c67/The-Tuna-Longline-Industry-in-the-Western-and-Central-Pacific-Ocean-and-its-Market-Dynamics.pdf,Vessel Name: Checked with Marine Traffic
441644000,DONGWON637,9032991,DTBW8,drifting_longlines,KOR,51.54,472.36,899.91,8735.69,2988.66,3459.79,1000.94,DONGWON FISHERIES,"8, TEHERAN-RO 8-GIL, GANGNAM-KU, SEOUL, KOREA",KOR,TRUE,"Dongwon Industries Co., Ltd.",WCPFC,"Dongwon Industries Co., Ltd.",http://fis.com/fis/companies/details.asp?l=e&company_id=158156,"Dongwon Enterprise Co., Ltd.",KOR,"Parent:  Dongwon Enterprise Co., Ltd. Subsidiaries: Dongbu Express Co., Ltd., Dongbu Gosok Corporation, Societe De Conserverie En Afrique Sa, Panapesca Fishing, Inc, Aju Logistics, StarKist Tuna  Subsidiaries to  Dongwon Enterprise Co., ltd.: Subsidiaries: Dongwon F&B Co., Ltd., Starkist Seafood Co. - Headquearters, Dongwon Home Food, Dongwon Industries Co., Ltd",google search and http://fis.com/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=155923,NA
224687000,AMEL,8734932,EA5878,drifting_longlines,ESP,25.7,154,175.9,6499.01,3480.68,5575.97,3299.75,ELUISMAR,"BAYONA,2|LA GUARDIA|36780|PONTEVEDRA",ESP,TRUE,ELUISMAR S.L.,IATTC,ELUISMAR S.L.,http://www.hoovers.com/company-information/cs/company-profile.eluismar_sl.38aae40949cf168b.html     http://empresite.eleconomista.es/ELUISMAR.html   http://www.infocif.es/ficha-empresa/eluismar-sl   https://www.einforma.com/informacion-empresa/eluismar,ELUISMAR S.L.,ESP,affiliated with ORPAGU Organizacion de Palangreros Guardeses,https://www.orpagu.com/or-pa-gu/flota/  http://www.hoovers.com/company-information/cs/company-profile.organizacion_de_productores_de_palangreros_guardeses.1c58d1fb8066b15f.html https://fis.com/fis/companies/details.asp?l=s&company_id=71825  https://www.orpagu.com/,NA
412993000,XINSHIJI87,8651271,BZUZ5,drifting_longlines,CHN,49.94,497,742.33,5721.11,4057.79,5407.25,4055.43,ZHEJIANG OCEAN FISHERIES GROUP,"27TH FLOOR KAIXUANMEN COMMERCIAL CENTER, NO. 11 QINGCHUN ROAD, HANGZHOU ZHEJIANG PROVINCE, CHINA",CHN,TRUE,"Zhejiang New Times International Fisheries Co, Ltd",WCPFC,"Zhejiang New Times International Fisheries Co., Ltd",https://fis.com/fis/companies/details.asp?l=e&filterby=companies&company=fish&page=169&company_id=102336&country_id=    https://panjiva.com/Zhejiang-New-Times-International-Fisheries-Co-Ltd/30395228,"Zhejiang New Times International Fisheries Co., Ltd",CHN,NA,NA,possibly part of Zhejiang Ocean Family : IMO MT
412420534,PUYUAN805,NA,BZ1VO,squid_jigger,CHN,44.98,496,551,7941.45,2490.89,7698.53,2490.89,ZHEJIANG ZHOUPU OCEAN FISH,"DONGGANG JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"ZHEJIANG ZHOUPU OCEAN FISH (EFFECTIVE 2011-10-30) IMO COMPANY NUMBER 4232071 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,ZHEJIANG ZHOUPU OCEAN FISHERIES CO LTD,https://world-ships.net/company/c3058e92dec9a42ccead1cb2c86fff6e#.XAH1J5NKjwc   http://www.hoovers.com/company-information/cs/company-profile.zhejiang_zhoupu_blue-waters_fishery_coltd.69e66708795974b4.html,"Zhejiang Zhoupu Ocean Fisheries Co., Ltd",CHN,NA,NA,Hoovers website is for aquaculture but is a fishery: Vessel Name: Checked with Marine Traffic
431600240,HOUSINMARU15,NA,NA,drifting_longlines,JPN,27.71,140.29,329.56,3678.59,1390.01,1574.21,1264.03,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Vessel Name: Checked with Marine Traffic
431602086,MITSUMARU11,NA,NA,drifting_longlines,JPN,24.45,125.02,513.8,6928.88,3690.88,3554.54,2189.72,NA,NA,NA,FALSE,"Waki,Koichi",WCPFC,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel: Vessel Name: Checked with Marine Traffic
273345230,SPARTA,8809361,UIBS,drifting_longlines,RUS,48.07,743,1026,8474.47,2617.5,1001.83,522.78,ANTEY,"RUSSIA, 690039 VLADIVOSTOK, UL. RUSSKAYA, 19A, OFFICE 1203",RUS,TRUE,Antey Co. Ltd,CCAMLR,Antey Co. Ltd,http://www.hoovers.com/company-information/cs/company-profile.antei_ooo.ea2775505d152595.html     http://marbnet.com/directory/listing/antey-co-ltd-too-antey     https://world-ships.net/company/79472190c3ad9409443b27a11db8e725#.W0KmtthKgWo,"ANTEI, OOO",RUS,subsidiaries might exist but not open source,http://www.hoovers.com/company-information/cs/company-profile.antei_ooo.ea2775505d152595.html,NA
367721000,SEVENDAUGHTERS,7940247,WCV9880,pole_and_line,USA,23.78,92,66,5133.14,1237.33,2643.22,1069.19,JOHNSON KARL,"P.O. BOX 821 414 NEW HART ROAD HAINES, AK 99827-0821 UNITED STATES",USA,TRUE,"JOHNSON, KARL",WCPFC,KARL N JOHNSON,https://world-ships.com/company/b7d5235c7a7c55f5e24157afe720bffe#.XChUSs9Kjwc,NA,NA,NA,NA,World ships link found for owner name but not a corporate actor
416197900,JINYUFA12,NA,BK6603,drifting_longlines,TWN,18.8,38.06,373,6201.76,2493.6,3478.53,2486.32,JEAN T J,"35, FUYU 3RD ROAD, DONGGANG TOWNSHIP, PINGTUNG COUNTY, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"JEAN, TIAN-JIN",GFW,TIAN JIN JEAN,https://world-ships.net/company/63cee4695f58eaf0f3f289133b56c060#.XRkD9neZNn4,NA,NA,NA,NA,World ships link found for owner name but not a corporate actor
366981180,JENNIFER,NA,WDH7003,drifting_longlines,USA,16.59,40.33,405.22,1915.7,1213.67,1283.69,1014.96,MOON KIL CHO,"990 ALA NANALA ST APT 28D, HONOLULU, HI 96818-2965, USA",USA,TRUE,"MOON, KIL CHO",WCPFC,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
417000706,MINOLI14,NA,NA,drifting_longlines,LKA,19.66,68.27,394.45,2031.41,1039.32,1578.46,1034.5,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
431602610,WAKASHIOMARU88,8910574,JNGV,drifting_longlines,JPN,47.8,391.61,735,7974.37,5267.36,7255.89,5267.36,KABUSHIKI USHIO,"237 MOTOHAMA-CHO,ICHIKIKUSHIKINO-SHI,KAGOSHIMA,JAPAN",JPN,TRUE,"Ushio Company, LTD",IATTC,"USHIO, K.K.",http://www.hoovers.com/company-information/cs/company-profile.ushio_kk.313197f2574f6c50.html   https://world-ships.com/company/0dd4394f627b4860054a276c33cc7de6#.XAGKEpNKjwc,"USHIO, K.K.",JPN,NA,NA,NA
416001225,CYUANFASHENG226,NA,BJ3811,drifting_longlines,TWN,27.9,99,559.5,6923.93,4556.04,5712.56,4555.23,GUO WEN WEI,"11F.-1, NO.80, 41TH NEIGHBORHOOD, HOUPING RD., QIANZHEN DIST., KAOHSIUNG CITY 806, TAIWAN (R.O.C.)",TWN,TRUE,"GUO, WEN-WEI",WCPFC,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
430350001,V4303500018,NA,NA,drifting_longlines,NA,51.72,788.53,972.41,1969.93,51.95,1928.7,51.95,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
273213010,OBELIAI,8522286,UIOL,trawlers,RUS,62.25,1895,2160,8712.99,4749.4,1270.3,1170.66,NORD PILIGRIM,"RUSSIA, 183038 MURMANSK, UL. TRALOVAYA, 51",RUS,TRUE,NORD PILIGRIM,GFW,NORD PILIGRIM OOO,http://www.hoovers.com/company-information/cs/company-profile.nord_piligrim_ooo.fedff173ce2833c7.html  https://www.bloomberg.com/profiles/companies/5347013Z:RU-nord-piligrim-ooo  http://fiskerforum.dk/en/newbuildings/default.asp?nyId=9213  https://yandex.com/maps/org/nord_piligrim/1015771791/  https://world-ships.net/company/cdfe9b639f4d02997905558f1608d4ff#.XCVBds9Kjwc  http://www.maritime-database.com/company.php?cid=233653,NORD PILIGRIM OOO,RUS,NA,NA,NA
412331038,LUPENGYUANYU19,NA,BZSD4,squid_jigger,CHN,69.9,1408,1912,2360.91,32.16,489.77,31.81,ZHOUSHAN SHUNHANG OCEAN,"ROOM 2502, TECHNOLOGICAL REAL ESTATE BUILDING, 2121, DONGHAI XILU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, 316000, CHINA.",CHN,TRUE,"ZHOUSHAN SHUNHANG OCEAN (EFFECTIVE 2013-11-18) IMO COMPANY NUMBER 4231189 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,"Zhoushan Shunhang Ocean Fisheries Co., Ltd.",https://panjiva.com/Zhoushan-Shunhang-Ocean-Fisheries-Co-Ltd/26594284   https://world-ships.com/company/4f9a3bc68f439ee78b704748aff261d3#.W-xwdXpKjwc    http://www.chaojixinxi.com/waimaogongsi/show.php?id=466858   https://trade.nosis.com/en/Zhoushan-Shunhang-Ocean-Fisheries-Co-ltd/3309963344/320/p#.W_wz55NKjwc,"Zhoushan Shunhang Ocean Fisheries Co., Ltd.",CHN,NA,NA,Potentially connected to mining Vessel Name: Checked with Marine Traffic
417000804,SHEHANPUTHA1,NA,NA,drifting_longlines,LKA,21.24,51,339.33,3554.92,1260.23,2386.05,1212.67,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
412671930,ZHOUYU803,NA,NA,squid_jigger,CHN,40.65,277,958.76,5079.15,1287.37,4780.63,1287.07,CHINA AQUATIC PRODUCTS,"1, XINGHAI LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,CHINA AQUATIC PRODUCTS,GFW,CAPPMA - China Aquatic Products Processing & Marketing Association,http://fis.com/fis/companies/details.asp?l=e&filterby=companies&company=CAPPMA&page=1&company_id=129215&country_id=  https://www.seafoodsource.com/supplier-directory/China-Aquatic-Products-Processing-Marketing-Association-CAPPMA,CAPPMA China Aquatic Products Processing & Marketing Association,CHN,NA,NA,NA
412440443,FUYUANYU339,NA,BVAR6,tuna_purse_seines,CHN,59.28,1318,1122.78,5809.36,1598.84,3720.76,1553.15,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
257032500,CHRISTINAE,9554573,3YVG,trawlers,NOR,80.4,3623,4501.26,8584.25,539.48,139.95,97.15,ERVIK SAEVIK,NA,NOR,TRUE,ERVIK & SAEVIK,maritime connector,ERVIK & SAEVIK AS,http://www.erviksaevik.no/    https://www.proff.no/selskap/ervik-s%C3%A6vik-as/b%C3%B8landet/fiske/IGDI2980COV/      https://www.gulesider.no/ervik+%26+s%C3%A6vik+as+b%C3%B8landet/84541600/bedrift    https://www.worldfishing.net/news101/industry-news/ervik-and-svik-wins-environment-award,ERVIK & SAEVIK AS,NOR,Subsidiary: Christina 2 AS,https://www.proff.no/roller/ervik-s%C3%A6vik-as/b%C3%B8landet/fiske/IGDI2980COV/,NA
412697760,ZHOUYUAN608,8786222,BKTF,squid_jigger,CHN,47.46,281,1061.04,1045.01,113.25,949.73,113.2,ZHOUSHAN MINGXIANG MARINE FISH,"4TH FLOOR, 37, PANYANG SHANLU, DINGHAI QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"ZHOUSHAN MINGXIANG MARINE FISH (EFFECTIVE 1992-12-16) IMO COMPANY NUMBER 4231250 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,"Zhoushan Mingxiang Marine Fishery Co., Ltd.",http://www.hoovers.com/company-information/cs/company-profile.zhoushan_mingxiang_blue-waters_fishery_coltd.9e67b188b432074a.html         http://www.chaojixinxi.com/waimaogongsi/show.php?id=586601   https://world-ships.com/company/338c98945c9c2fd46e8ed6d479a4f222#.W-2LX3pKjwc,"Zhoushan Mingxiang Marine Fishery Co., Ltd.",CHN,NA,NA,Vessel Name: Checked with Marine Traffic
273388720,SUNLIGHT,NA,UBCO5,pots_and_traps,RUS,14.06,20,126.27,422.47,184.17,110.8,44.14,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
431000356,SHUNYOUMARU8,NA,NA,drifting_longlines,JPN,25.38,164.04,492.29,7530.87,3322.62,3196.45,2279,NA,NA,NA,FALSE,HONDOUSUISAN INC,WCPFC,HONDOUSUISAN INC,NA,NA,NA,NA,NA,NO SOURCE FOUND FOR CORPORATE ACTOR AND NO OTHER OWNER AVAILABLE: Vessel Name: Checked with Marine Traffic
257327000,MALENES,9213973,LMWR,trawlers,NOR,68.3,2190,5521.4,8634.29,514.78,110.27,58.55,SKARUNGEN,NA,NOR,TRUE,SKARUNGEN AS,fiskeridir (norway national registry),SKARUNGEN AS,https://www.proff.no/selskap/sk%C3%A5rungen-as/torangsv%C3%A5g/fiske/IG7Y4SL0COV/  https://www.purehelp.no/m/company/details/skaarungenas/980808645   https://www.1881.no/fiske/fiske-hordaland/fiske-torangsvaag/skaarungen-as_100691309S1/,Solhaug AS,NOR,Parent Company: Solhaug AS (owns 49.737%),https://www.proff.no/aksjon%C3%A6rer/-/sk%C3%A5rungen-as/980808645  https://www.proff.no/selskap/solhaug-as/torangsv%C3%A5g/hovedkontortjenester/IG5UHBY10NZ/,NA
